Time,Difference
10/5/16 22:54,0.35
10/5/16 23:00,0.351
10/5/16 23:06,0.35
10/5/16 23:12,0.354
10/5/16 23:18,0.353
10/5/16 23:24,0.354
10/5/16 23:30,0.353
10/5/16 23:36,0.347
10/5/16 23:42,0.345
10/5/16 23:48,0.346
10/5/16 23:54,0.349
10/6/16 0:00,0.351
10/6/16 0:06,0.35
10/6/16 0:12,0.349
10/6/16 0:18,0.349
10/6/16 0:24,0.355
10/6/16 0:30,0.357
10/6/16 0:36,0.353
10/6/16 0:42,0.351
10/6/16 0:48,0.352
10/6/16 0:54,0.354
10/6/16 1:00,0.352
10/6/16 1:06,0.348
10/6/16 1:12,0.344
10/6/16 1:18,0.347
10/6/16 1:24,0.354
10/6/16 1:30,0.354
10/6/16 1:36,0.348
10/6/16 1:42,0.342
10/6/16 1:48,0.335
10/6/16 1:54,0.338
10/6/16 2:00,0.336
10/6/16 2:06,0.328
10/6/16 2:12,0.313
10/6/16 2:18,0.305
10/6/16 2:24,0.302
10/6/16 2:30,0.295
10/6/16 2:36,0.288
10/6/16 2:42,0.279
10/6/16 2:48,0.267
10/6/16 2:54,0.259
10/6/16 3:00,0.25
10/6/16 3:06,0.244
10/6/16 3:12,0.235
10/6/16 3:18,0.225
10/6/16 3:24,0.217
10/6/16 3:30,0.208
10/6/16 3:36,0.207
10/6/16 3:42,0.204
10/6/16 3:48,0.198
10/6/16 3:54,0.195
10/6/16 4:00,0.196
10/6/16 4:06,0.196
10/6/16 4:12,0.193
10/6/16 4:18,0.187
10/6/16 4:24,0.187
10/6/16 4:30,0.195
10/6/16 4:36,0.205
10/6/16 4:42,0.21
10/6/16 4:48,0.212
10/6/16 4:54,0.214
10/6/16 5:00,0.216
10/6/16 5:06,0.224
10/6/16 5:12,0.236
10/6/16 5:18,0.246
10/6/16 5:24,0.251
10/6/16 5:30,0.252
10/6/16 5:36,0.255
10/6/16 5:42,0.263
10/6/16 5:48,0.271
10/6/16 5:54,0.276
10/6/16 6:00,0.279
10/6/16 6:06,0.282
10/6/16 6:12,0.285
10/6/16 6:18,0.291
10/6/16 6:24,0.299
10/6/16 6:30,0.304
10/6/16 6:36,0.308
10/6/16 6:42,0.311
10/6/16 6:48,0.319
10/6/16 6:54,0.325
10/6/16 7:00,0.333
10/6/16 7:06,0.341
10/6/16 7:12,0.345
10/6/16 7:18,0.353
10/6/16 7:24,0.361
10/6/16 7:30,0.368
10/6/16 7:36,0.372
10/6/16 7:42,0.379
10/6/16 7:48,0.39
10/6/16 7:54,0.405
10/6/16 8:00,0.417
10/6/16 8:06,0.427
10/6/16 8:12,0.431
10/6/16 8:18,0.441
10/6/16 8:24,0.455
10/6/16 8:30,0.467
10/6/16 8:36,0.476
10/6/16 8:42,0.482
10/6/16 8:48,0.489
10/6/16 8:54,0.501
10/6/16 9:00,0.512
10/6/16 9:06,0.52
10/6/16 9:12,0.524
10/6/16 9:18,0.522
10/6/16 9:24,0.521
10/6/16 9:30,0.53
10/6/16 9:36,0.542
10/6/16 9:42,0.541
10/6/16 9:48,0.538
10/6/16 9:54,0.526
10/6/16 10:00,0.53
10/6/16 10:06,0.536
10/6/16 10:12,0.536
10/6/16 10:18,0.532
10/6/16 10:24,0.525
10/6/16 10:30,0.521
10/6/16 10:36,0.518
10/6/16 10:42,0.513
10/6/16 10:48,0.504
10/6/16 10:54,0.496
10/6/16 11:00,0.496
10/6/16 11:06,0.498
10/6/16 11:12,0.497
10/6/16 11:18,0.49
10/6/16 11:24,0.483
10/6/16 11:30,0.475
10/6/16 11:36,0.473
10/6/16 11:42,0.47
10/6/16 11:48,0.466
10/6/16 11:54,0.464
10/6/16 12:00,0.459
10/6/16 12:06,0.452
10/6/16 12:12,0.45
10/6/16 12:18,0.448
10/6/16 12:24,0.445
10/6/16 12:30,0.441
10/6/16 12:36,0.438
10/6/16 12:42,0.437
10/6/16 12:48,0.43
10/6/16 12:54,0.424
10/6/16 13:00,0.422
10/6/16 13:06,0.423
10/6/16 13:12,0.423
10/6/16 13:18,0.423
10/6/16 13:24,0.419
10/6/16 13:30,0.413
10/6/16 13:36,0.409
10/6/16 13:42,0.405
10/6/16 13:48,0.401
10/6/16 13:54,0.395
10/6/16 14:00,0.391
10/6/16 14:06,0.388
10/6/16 14:12,0.382
10/6/16 14:18,0.37
10/6/16 14:24,0.36
10/6/16 14:30,0.35
10/6/16 14:36,0.34
10/6/16 14:42,0.33
10/6/16 14:48,0.321
10/6/16 14:54,0.31
10/6/16 15:00,0.298
10/6/16 15:06,0.29
10/6/16 15:12,0.282
10/6/16 15:18,0.273
10/6/16 15:24,0.263
10/6/16 15:30,0.251
10/6/16 15:36,0.241
10/6/16 15:42,0.237
10/6/16 15:48,0.229
10/6/16 15:54,0.221
10/6/16 16:00,0.22
10/6/16 16:06,0.221
10/6/16 16:12,0.221
10/6/16 16:18,0.22
10/6/16 16:24,0.223
10/6/16 16:30,0.224
10/6/16 16:36,0.227
10/6/16 16:42,0.234
10/6/16 16:48,0.241
10/6/16 16:54,0.245
10/6/16 17:00,0.252
10/6/16 17:06,0.258
10/6/16 17:12,0.266
10/6/16 17:18,0.274
10/6/16 17:24,0.288
10/6/16 17:30,0.295
10/6/16 17:36,0.302
10/6/16 17:42,0.311
10/6/16 17:48,0.318
10/6/16 17:54,0.322
10/6/16 18:00,0.331
10/6/16 18:06,0.338
10/6/16 18:12,0.347
10/6/16 18:18,0.358
10/6/16 18:24,0.362
10/6/16 18:30,0.363
10/6/16 18:36,0.368
10/6/16 18:42,0.375
10/6/16 18:48,0.383
10/6/16 18:54,0.391
10/6/16 19:00,0.396
10/6/16 19:06,0.402
10/6/16 19:12,0.406
10/6/16 19:18,0.412
10/6/16 19:24,0.417
10/6/16 19:30,0.426
10/6/16 19:36,0.437
10/6/16 19:42,0.445
10/6/16 19:48,0.451
10/6/16 19:54,0.459
10/6/16 20:00,0.471
10/6/16 20:06,0.481
10/6/16 20:12,0.489
10/6/16 20:18,0.495
10/6/16 20:24,0.502
10/6/16 20:30,0.512
10/6/16 20:36,0.521
10/6/16 20:42,0.533
10/6/16 20:48,0.545
10/6/16 20:54,0.554
10/6/16 21:00,0.559
10/6/16 21:06,0.559
10/6/16 21:12,0.553
10/6/16 21:18,0.553
10/6/16 21:24,0.569
10/6/16 21:30,0.583
10/6/16 21:36,0.583
10/6/16 21:42,0.576
10/6/16 21:48,0.574
10/6/16 21:54,0.579
10/6/16 22:00,0.583
10/6/16 22:06,0.583
10/6/16 22:12,0.577
10/6/16 22:18,0.566
10/6/16 22:24,0.558
10/6/16 22:30,0.556
10/6/16 22:36,0.56
10/6/16 22:42,0.557
10/6/16 22:48,0.552
10/6/16 22:54,0.544
10/6/16 23:00,0.546
10/6/16 23:06,0.549
10/6/16 23:12,0.54
10/6/16 23:18,0.519
10/6/16 23:24,0.512
10/6/16 23:30,0.516
10/6/16 23:36,0.519
10/6/16 23:42,0.519
10/6/16 23:48,0.509
10/6/16 23:54,0.5
10/7/16 0:00,0.494
10/7/16 0:06,0.496
10/7/16 0:12,0.499
10/7/16 0:18,0.497
10/7/16 0:24,0.496
10/7/16 0:30,0.488
10/7/16 0:36,0.483
10/7/16 0:42,0.485
10/7/16 0:48,0.479
10/7/16 0:54,0.471
10/7/16 1:00,0.468
10/7/16 1:06,0.468
10/7/16 1:12,0.472
10/7/16 1:18,0.476
10/7/16 1:24,0.473
10/7/16 1:30,0.461
10/7/16 1:36,0.447
10/7/16 1:42,0.442
10/7/16 1:48,0.445
10/7/16 1:54,0.447
10/7/16 2:00,0.447
10/7/16 2:06,0.437
10/7/16 2:12,0.428
10/7/16 2:18,0.425
10/7/16 2:24,0.426
10/7/16 2:30,0.426
10/7/16 2:36,0.419
10/7/16 2:42,0.411
10/7/16 2:48,0.398
10/7/16 2:54,0.387
10/7/16 3:00,0.38
10/7/16 3:06,0.378
10/7/16 3:12,0.372
10/7/16 3:18,0.362
10/7/16 3:24,0.358
10/7/16 3:30,0.351
10/7/16 3:36,0.342
10/7/16 3:42,0.33
10/7/16 3:48,0.319
10/7/16 3:54,0.31
10/7/16 4:00,0.302
10/7/16 4:06,0.298
10/7/16 4:12,0.293
10/7/16 4:18,0.286
10/7/16 4:24,0.283
10/7/16 4:30,0.283
10/7/16 4:36,0.277
10/7/16 4:42,0.273
10/7/16 4:48,0.274
10/7/16 4:54,0.272
10/7/16 5:00,0.277
10/7/16 5:06,0.279
10/7/16 5:12,0.281
10/7/16 5:18,0.284
10/7/16 5:24,0.289
10/7/16 5:30,0.3
10/7/16 5:36,0.307
10/7/16 5:42,0.32
10/7/16 5:48,0.322
10/7/16 5:54,0.338
10/7/16 6:00,0.341
10/7/16 6:06,0.35
10/7/16 6:12,0.358
10/7/16 6:18,0.364
10/7/16 6:24,0.374
10/7/16 6:30,0.382
10/7/16 6:36,0.387
10/7/16 6:42,0.39
10/7/16 6:48,0.399
10/7/16 6:54,0.414
10/7/16 7:00,0.428
10/7/16 7:06,0.428
10/7/16 7:12,0.425
10/7/16 7:18,0.428
10/7/16 7:24,0.439
10/7/16 7:30,0.452
10/7/16 7:36,0.464
10/7/16 7:42,0.474
10/7/16 7:48,0.488
10/7/16 7:54,0.495
10/7/16 8:00,0.492
10/7/16 8:06,0.495
10/7/16 8:12,0.51
10/7/16 8:18,0.522
10/7/16 8:24,0.533
10/7/16 8:30,0.539
10/7/16 8:36,0.545
10/7/16 8:42,0.56
10/7/16 8:48,0.577
10/7/16 8:54,0.586
10/7/16 9:00,0.598
10/7/16 9:06,0.605
10/7/16 9:12,0.611
10/7/16 9:18,0.621
10/7/16 9:24,0.633
10/7/16 9:30,0.638
10/7/16 9:36,0.647
10/7/16 9:42,0.662
10/7/16 9:48,0.677
10/7/16 9:54,0.693
10/7/16 10:00,0.708
10/7/16 10:06,0.723
10/7/16 10:12,0.725
10/7/16 10:18,0.723
10/7/16 10:24,0.711
10/7/16 10:30,0.725
10/7/16 10:36,0.745
10/7/16 10:42,0.736
10/7/16 10:48,0.729
10/7/16 10:54,0.729
10/7/16 11:00,0.736
10/7/16 11:06,0.741
10/7/16 11:12,0.72
10/7/16 11:18,0.712
10/7/16 11:24,0.706
10/7/16 11:30,0.712
10/7/16 11:36,0.704
10/7/16 11:42,0.706
10/7/16 11:48,0.694
10/7/16 11:54,0.681
10/7/16 12:00,0.669
10/7/16 12:06,0.669
10/7/16 12:12,0.666
10/7/16 12:18,0.658
10/7/16 12:24,0.645
10/7/16 12:30,0.631
10/7/16 12:36,0.62
10/7/16 12:42,0.627
10/7/16 12:48,0.632
10/7/16 12:54,0.628
10/7/16 13:00,0.608
10/7/16 13:06,0.602
10/7/16 13:12,0.611
10/7/16 13:18,0.614
10/7/16 13:24,0.613
10/7/16 13:30,0.611
10/7/16 13:36,0.595
10/7/16 13:42,0.594
10/7/16 13:48,0.585
10/7/16 13:54,0.572
10/7/16 14:00,0.569
10/7/16 14:06,0.57
10/7/16 14:12,0.561
10/7/16 14:18,0.549
10/7/16 14:24,0.537
10/7/16 14:30,0.527
10/7/16 14:36,0.523
10/7/16 14:42,0.522
10/7/16 14:48,0.505
10/7/16 14:54,0.492
10/7/16 15:00,0.484
10/7/16 15:06,0.469
10/7/16 15:12,0.464
10/7/16 15:18,0.458
10/7/16 15:24,0.436
10/7/16 15:30,0.423
10/7/16 15:36,0.427
10/7/16 15:42,0.418
10/7/16 15:48,0.415
10/7/16 15:54,0.405
10/7/16 16:00,0.396
10/7/16 16:06,0.387
10/7/16 16:12,0.382
10/7/16 16:18,0.381
10/7/16 16:24,0.396
10/7/16 16:30,0.397
10/7/16 16:36,0.394
10/7/16 16:42,0.396
10/7/16 16:48,0.397
10/7/16 16:54,0.405
10/7/16 17:00,0.413
10/7/16 17:06,0.427
10/7/16 17:12,0.441
10/7/16 17:18,0.456
10/7/16 17:24,0.455
10/7/16 17:30,0.454
10/7/16 17:36,0.466
10/7/16 17:42,0.492
10/7/16 17:48,0.515
10/7/16 17:54,0.537
10/7/16 18:00,0.552
10/7/16 18:06,0.567
10/7/16 18:12,0.573
10/7/16 18:18,0.591
10/7/16 18:24,0.613
10/7/16 18:30,0.625
10/7/16 18:36,0.646
10/7/16 18:42,0.663
10/7/16 18:48,0.675
10/7/16 18:54,0.685
10/7/16 19:00,0.7
10/7/16 19:06,0.709
10/7/16 19:12,0.726
10/7/16 19:18,0.745
10/7/16 19:24,0.757
10/7/16 19:30,0.761
10/7/16 19:36,0.762
10/7/16 19:42,0.773
10/7/16 19:48,0.79
10/7/16 19:54,0.806
10/7/16 20:00,0.83
10/7/16 20:06,0.839
10/7/16 20:12,0.849
10/7/16 20:18,0.865
10/7/16 20:24,0.879
10/7/16 20:30,0.899
10/7/16 20:36,0.913
10/7/16 20:42,0.929
10/7/16 20:48,0.956
10/7/16 20:54,0.978
10/7/16 21:00,0.989
10/7/16 21:06,1.007
10/7/16 21:12,1.017
10/7/16 21:18,1.023
10/7/16 21:24,1.037
10/7/16 21:30,1.055
10/7/16 21:36,1.068
10/7/16 21:42,1.085
10/7/16 21:48,1.089
10/7/16 21:54,1.101
10/7/16 22:00,1.105
10/7/16 22:06,1.108
10/7/16 22:12,1.111
10/7/16 22:18,1.114
10/7/16 22:24,1.117
10/7/16 22:30,1.123
10/7/16 22:36,1.112
10/7/16 22:42,1.122
10/7/16 22:48,1.112
10/7/16 22:54,1.102
10/7/16 23:00,1.09
10/7/16 23:06,1.08
10/7/16 23:12,1.082
10/7/16 23:18,1.078
10/7/16 23:24,1.059
10/7/16 23:30,1.035
10/7/16 23:36,1.021
10/7/16 23:42,1.007
10/7/16 23:48,0.998
10/7/16 23:54,0.982
10/8/16 0:00,0.964
10/8/16 0:06,0.954
10/8/16 0:12,0.931
10/8/16 0:18,0.91
10/8/16 0:24,0.894
10/8/16 0:30,0.879
10/8/16 0:36,0.866
10/8/16 0:42,0.843
10/8/16 0:48,0.819
10/8/16 0:54,0.812
10/8/16 1:00,0.807
10/8/16 1:06,0.793
10/8/16 1:12,0.78
10/8/16 1:18,0.765
10/8/16 1:24,0.755
10/8/16 1:30,0.737
10/8/16 1:36,0.725
10/8/16 1:42,0.714
10/8/16 1:48,0.698
10/8/16 1:54,0.689
10/8/16 2:00,0.677
10/8/16 2:06,0.656
10/8/16 2:12,0.636
10/8/16 2:18,0.621
10/8/16 2:24,0.61
10/8/16 2:30,0.594
10/8/16 2:36,0.578
10/8/16 2:42,0.566
10/8/16 2:48,0.55
10/8/16 2:54,0.531
10/8/16 3:00,0.507
10/8/16 3:06,0.483
10/8/16 3:12,0.459
10/8/16 3:18,0.435
10/8/16 3:24,0.416
10/8/16 3:30,0.398
10/8/16 3:36,0.376
10/8/16 3:42,0.355
10/8/16 3:48,0.338
10/8/16 3:54,0.321
10/8/16 4:00,0.297
10/8/16 4:06,0.273
10/8/16 4:12,0.252
10/8/16 4:18,0.242
10/8/16 4:24,0.23
10/8/16 4:30,0.218
10/8/16 4:36,0.205
10/8/16 4:42,0.192
10/8/16 4:48,0.181
10/8/16 4:54,0.171
10/8/16 5:00,0.166
10/8/16 5:06,0.16
10/8/16 5:12,0.155
10/8/16 5:18,0.154
10/8/16 5:24,0.152
10/8/16 5:30,0.149
10/8/16 5:36,0.153
10/8/16 5:42,0.153
10/8/16 5:48,0.155
10/8/16 5:54,0.156
10/8/16 6:00,0.16
10/8/16 6:06,0.163
10/8/16 6:12,0.167
10/8/16 6:18,0.173
10/8/16 6:24,0.179
10/8/16 6:30,0.186
10/8/16 6:36,0.187
10/8/16 6:42,0.185
10/8/16 6:48,0.191
10/8/16 6:54,0.2
10/8/16 7:00,0.21
10/8/16 7:06,0.213
10/8/16 7:12,0.217
10/8/16 7:18,0.221
10/8/16 7:24,0.223
10/8/16 7:30,0.227
10/8/16 7:36,0.233
10/8/16 7:42,0.242
10/8/16 7:48,0.252
10/8/16 7:54,0.258
10/8/16 8:00,0.258
10/8/16 8:06,0.258
10/8/16 8:12,0.263
10/8/16 8:18,0.278
10/8/16 8:24,0.284
10/8/16 8:30,0.282
10/8/16 8:36,0.289
10/8/16 8:42,0.299
10/8/16 8:48,0.307
10/8/16 8:54,0.314
10/8/16 9:00,0.325
10/8/16 9:06,0.335
10/8/16 9:12,0.349
10/8/16 9:18,0.359
10/8/16 9:24,0.373
10/8/16 9:30,0.389
10/8/16 9:36,0.399
10/8/16 9:42,0.403
10/8/16 9:48,0.426
