Time,Difference
10/6/16 3:54,0.315
10/6/16 4:00,0.334
10/6/16 4:06,0.316
10/6/16 4:12,0.309
10/6/16 4:18,0.305
10/6/16 4:24,0.307
10/6/16 4:30,0.327
10/6/16 4:36,0.315
10/6/16 4:42,0.322
10/6/16 4:48,0.293
10/6/16 4:54,0.277
10/6/16 5:00,0.275
10/6/16 5:06,0.269
10/6/16 5:12,0.285
10/6/16 5:18,0.307
10/6/16 5:24,0.308
10/6/16 5:30,0.293
10/6/16 5:36,0.286
10/6/16 5:42,0.282
10/6/16 5:48,0.284
10/6/16 5:54,0.325
10/6/16 6:00,0.356
10/6/16 6:06,0.363
10/6/16 6:12,0.389
10/6/16 6:18,0.333
10/6/16 6:24,0.337
10/6/16 6:30,0.311
10/6/16 6:36,0.314
10/6/16 6:42,0.359
10/6/16 6:48,0.374
10/6/16 6:54,0.372
10/6/16 7:00,0.41
10/6/16 7:06,0.376
10/6/16 7:12,0.356
10/6/16 7:18,0.389
10/6/16 7:24,0.389
10/6/16 7:30,0.388
10/6/16 7:36,0.387
10/6/16 7:42,0.361
10/6/16 7:48,0.365
10/6/16 7:54,0.365
10/6/16 8:00,0.358
10/6/16 8:06,0.393
10/6/16 8:12,0.385
10/6/16 8:18,0.401
10/6/16 8:24,0.37
10/6/16 8:30,0.348
10/6/16 8:36,0.361
10/6/16 8:42,0.354
10/6/16 8:48,0.362
10/6/16 8:54,0.372
10/6/16 9:00,0.393
10/6/16 9:06,0.393
10/6/16 9:12,0.383
10/6/16 9:18,0.394
10/6/16 9:24,0.4
10/6/16 9:30,0.398
10/6/16 9:36,0.43
10/6/16 9:42,0.393
10/6/16 9:48,0.395
10/6/16 9:54,0.365
10/6/16 10:00,0.323
10/6/16 10:06,0.376
10/6/16 10:12,0.383
10/6/16 10:18,0.391
10/6/16 10:24,0.393
10/6/16 10:30,0.394
10/6/16 10:36,0.388
10/6/16 10:42,0.371
10/6/16 10:48,0.394
10/6/16 10:54,0.382
10/6/16 11:00,0.413
10/6/16 11:06,0.397
10/6/16 11:12,0.394
10/6/16 11:18,0.402
10/6/16 11:24,0.366
10/6/16 11:30,0.403
10/6/16 11:36,0.405
10/6/16 11:42,0.408
10/6/16 11:48,0.455
10/6/16 11:54,0.477
10/6/16 12:00,0.451
10/6/16 12:06,0.427
10/6/16 12:12,0.421
10/6/16 12:18,0.295
10/6/16 12:24,0.377
10/6/16 12:30,0.334
10/6/16 12:36,0.324
10/6/16 12:42,0.417
10/6/16 12:48,0.343
10/6/16 12:54,0.371
10/6/16 13:00,0.354
10/6/16 13:06,0.317
10/6/16 13:12,0.381
10/6/16 13:18,0.39
10/6/16 13:24,0.406
10/6/16 13:30,0.399
10/6/16 13:36,0.365
10/6/16 13:42,0.366
10/6/16 13:48,0.336
10/6/16 13:54,0.383
10/6/16 14:00,0.399
10/6/16 14:06,0.423
10/6/16 14:12,0.45
10/6/16 14:18,0.381
10/6/16 14:24,0.382
10/6/16 14:30,0.386
10/6/16 14:36,0.376
10/6/16 14:42,0.421
10/6/16 14:48,0.434
10/6/16 14:54,0.418
10/6/16 15:00,0.387
10/6/16 15:06,0.38
10/6/16 15:12,0.362
10/6/16 15:18,0.382
10/6/16 15:24,0.395
10/6/16 15:30,0.403
10/6/16 15:36,0.397
10/6/16 15:42,0.377
10/6/16 15:48,0.353
10/6/16 15:54,0.37
10/6/16 16:00,0.38
10/6/16 16:06,0.401
10/6/16 16:12,0.382
10/6/16 16:18,0.385
10/6/16 16:24,0.352
10/6/16 16:30,0.339
10/6/16 16:36,0.382
10/6/16 16:42,0.394
10/6/16 16:48,0.476
10/6/16 16:54,0.424
10/6/16 17:00,0.377
10/6/16 17:06,0.41
10/6/16 17:12,0.356
10/6/16 17:18,0.364
10/6/16 17:24,0.427
10/6/16 17:30,0.419
10/6/16 17:36,0.474
10/6/16 17:42,0.494
10/6/16 17:48,0.39
10/6/16 17:54,0.421
10/6/16 18:00,0.426
10/6/16 18:06,0.391
10/6/16 18:12,0.496
10/6/16 18:18,0.462
10/6/16 18:24,0.412
10/6/16 18:30,0.415
10/6/16 18:36,0.373
10/6/16 18:42,0.405
10/6/16 18:48,0.439
10/6/16 18:54,0.462
10/6/16 19:00,0.47
10/6/16 19:06,0.419
10/6/16 19:12,0.428
10/6/16 19:18,0.389
10/6/16 19:24,0.434
10/6/16 19:30,0.554
10/6/16 19:36,0.501
10/6/16 19:42,0.582
10/6/16 19:48,0.561
10/6/16 19:54,0.493
10/6/16 20:00,0.475
10/6/16 20:06,0.379
10/6/16 20:12,0.491
10/6/16 20:18,0.426
10/6/16 20:24,0.468
10/6/16 20:30,0.503
10/6/16 20:36,0.424
10/6/16 20:42,0.485
10/6/16 20:48,0.446
10/6/16 20:54,0.412
10/6/16 21:00,0.517
10/6/16 21:06,0.477
10/6/16 21:12,0.53
10/6/16 21:18,0.591
10/6/16 21:24,0.476
10/6/16 21:30,0.51
10/6/16 21:36,0.489
10/6/16 21:42,0.474
10/6/16 21:48,0.496
10/6/16 21:54,0.479
10/6/16 22:00,0.54
10/6/16 22:06,0.543
10/6/16 22:12,0.504
10/6/16 22:18,0.53
10/6/16 22:24,0.529
10/6/16 22:30,0.548
10/6/16 22:36,0.509
10/6/16 22:42,0.538
10/6/16 22:48,0.581
10/6/16 22:54,0.517
10/6/16 23:00,0.535
10/6/16 23:06,0.598
10/6/16 23:12,0.574
10/6/16 23:18,0.629
10/6/16 23:24,0.592
10/6/16 23:30,0.58
10/6/16 23:36,0.578
10/6/16 23:42,0.528
10/6/16 23:48,0.552
10/6/16 23:54,0.502
10/7/16 0:00,0.534
10/7/16 0:06,0.498
10/7/16 0:12,0.459
10/7/16 0:18,0.445
10/7/16 0:24,0.395
10/7/16 0:30,0.409
10/7/16 0:36,0.438
10/7/16 0:42,0.461
10/7/16 0:48,0.524
10/7/16 0:54,0.503
10/7/16 1:00,0.516
10/7/16 1:06,0.507
10/7/16 1:12,0.499
10/7/16 1:18,0.492
10/7/16 1:24,0.529
10/7/16 1:30,0.566
10/7/16 1:36,0.579
10/7/16 1:42,0.616
10/7/16 1:48,0.573
10/7/16 1:54,0.627
10/7/16 2:00,0.59
10/7/16 2:06,0.552
10/7/16 2:12,0.61
10/7/16 2:18,0.606
10/7/16 2:24,0.622
10/7/16 2:30,0.601
10/7/16 2:36,0.618
10/7/16 2:42,0.604
10/7/16 2:48,0.54
10/7/16 2:54,0.588
10/7/16 3:00,0.577
10/7/16 3:06,0.564
10/7/16 3:12,0.602
10/7/16 3:18,0.625
10/7/16 3:24,0.638
10/7/16 3:30,0.652
10/7/16 3:36,0.616
10/7/16 3:42,0.627
10/7/16 3:48,0.58
10/7/16 3:54,0.512
10/7/16 4:00,0.5
10/7/16 4:06,0.526
10/7/16 4:12,0.55
10/7/16 4:18,0.611
10/7/16 4:24,0.623
10/7/16 4:30,0.647
10/7/16 4:36,0.622
10/7/16 4:42,0.642
10/7/16 4:48,0.675
10/7/16 4:54,0.626
10/7/16 5:00,0.709
10/7/16 5:06,0.577
10/7/16 5:12,0.596
10/7/16 5:18,0.66
10/7/16 5:24,0.571
10/7/16 5:30,0.781
10/7/16 5:36,0.776
10/7/16 5:42,0.771
10/7/16 5:48,0.841
10/7/16 5:54,0.704
10/7/16 6:00,0.78
10/7/16 6:06,0.789
10/7/16 6:12,0.793
10/7/16 6:18,0.858
10/7/16 6:24,0.802
10/7/16 6:30,0.825
10/7/16 6:36,0.843
10/7/16 6:42,0.802
10/7/16 6:48,0.862
10/7/16 6:54,0.881
10/7/16 7:00,0.856
10/7/16 7:06,0.914
10/7/16 7:12,0.882
10/7/16 7:18,0.966
10/7/16 7:24,0.969
10/7/16 7:30,1.039
10/7/16 7:36,1.008
10/7/16 7:42,1.056
10/7/16 7:48,1.072
10/7/16 7:54,1.05
10/7/16 8:00,1.124
10/7/16 8:06,1.031
10/7/16 8:12,1.205
10/7/16 8:18,1.196
10/7/16 8:24,1.118
10/7/16 8:30,1.223
10/7/16 8:36,1.021
10/7/16 8:42,1.137
10/7/16 8:48,1.011
10/7/16 8:54,1.086
10/7/16 9:00,1.223
10/7/16 9:06,1.096
10/7/16 9:12,1.248
10/7/16 9:18,0.993
10/7/16 9:24,1.014
10/7/16 9:30,1.023
10/7/16 9:36,0.934
10/7/16 9:42,1.052
10/7/16 9:48,0.937
10/7/16 9:54,0.871
10/7/16 10:00,0.971
10/7/16 10:06,0.852
10/7/16 10:12,0.776
10/7/16 10:18,0.906
10/7/16 10:24,0.794
10/7/16 10:30,0.737
10/7/16 10:36,0.612
10/7/16 10:42,0.543
10/7/16 10:48,0.479
10/7/16 10:54,0.479
10/7/16 11:00,0.436
10/7/16 11:06,0.365
10/7/16 11:12,0.383
10/7/16 11:18,0.28
10/7/16 11:24,0.12
10/7/16 11:30,0.206
10/7/16 11:36,0.112
10/7/16 11:42,0.102
10/7/16 11:48,0.15
10/7/16 11:54,0.022
10/7/16 12:00,0.121
10/7/16 12:06,0.122
10/7/16 12:12,0.066
10/7/16 12:18,0.113
10/7/16 12:24,0.116
10/7/16 12:30,0.14
10/7/16 12:36,0.151
10/7/16 12:42,0.16
10/7/16 12:48,0.189
10/7/16 12:54,0.158
10/7/16 13:00,0.198
10/7/16 13:06,0.201
10/7/16 13:12,0.196
10/7/16 13:18,0.264
10/7/16 13:24,0.246
10/7/16 13:30,0.334
10/7/16 13:36,0.351
10/7/16 13:42,0.32
10/7/16 13:48,0.412
10/7/16 13:54,0.265
10/7/16 14:00,0.296
10/7/16 14:06,0.346
10/7/16 14:12,0.313
10/7/16 14:18,0.402
10/7/16 14:24,0.452
10/7/16 14:30,0.442
10/7/16 14:36,0.464
10/7/16 14:42,0.376
10/7/16 14:48,0.369
10/7/16 14:54,0.354
10/7/16 15:00,0.359
10/7/16 15:06,0.408
10/7/16 15:12,0.4
10/7/16 15:18,0.371
10/7/16 15:24,0.286
10/7/16 15:30,0.27
10/7/16 15:36,0.262
10/7/16 15:42,0.255
10/7/16 15:48,0.31
10/7/16 15:54,0.313
10/7/16 16:00,0.332
10/7/16 16:06,0.219
10/7/16 16:12,0.23
10/7/16 16:18,0.204
10/7/16 16:24,0.239
10/7/16 16:30,0.252
10/7/16 16:36,0.199
10/7/16 16:42,0.313
10/7/16 16:48,0.197
10/7/16 16:54,0.19
10/7/16 17:00,0.183
10/7/16 17:06,0.165
10/7/16 17:12,0.222
10/7/16 17:18,0.227
10/7/16 17:24,0.293
10/7/16 17:30,0.279
10/7/16 17:36,0.288
10/7/16 17:42,0.296
10/7/16 17:48,0.286
10/7/16 17:54,0.281
10/7/16 18:00,0.284
10/7/16 18:06,0.269
10/7/16 18:12,0.279
10/7/16 18:18,0.248
10/7/16 18:24,0.126
10/7/16 18:30,0.112
10/7/16 18:36,0.083
10/7/16 18:42,0.082
10/7/16 18:48,0.102
10/7/16 18:54,0.145
10/7/16 19:00,0.214
10/7/16 19:06,0.188
10/7/16 19:12,0.143
10/7/16 19:18,0.099
10/7/16 19:24,0.034
10/7/16 19:30,0.094
10/7/16 19:36,0.148
10/7/16 19:42,0.146
10/7/16 19:48,0.179
10/7/16 19:54,0.149
10/7/16 20:00,0.101
10/7/16 20:06,0.092
10/7/16 20:12,0.09
10/7/16 20:18,0.178
10/7/16 20:24,0.221
10/7/16 20:30,0.2
10/7/16 20:36,0.227
10/7/16 20:42,0.099
10/7/16 20:48,0.101
10/7/16 20:54,0.097
10/7/16 21:00,0.072
10/7/16 21:06,0.18
10/7/16 21:12,0.18
10/7/16 21:18,0.169
10/7/16 21:24,0.205
10/7/16 21:30,0.131
10/7/16 21:36,0.164
10/7/16 21:42,0.165
10/7/16 21:48,0.188
10/7/16 21:54,0.265
10/7/16 22:00,0.213
10/7/16 22:06,0.211
10/7/16 22:12,0.194
10/7/16 22:18,0.117
10/7/16 22:24,0.131
10/7/16 22:30,0.133
10/7/16 22:36,0.143
10/7/16 22:42,0.201
10/7/16 22:48,0.203
10/7/16 22:54,0.228
10/7/16 23:00,0.219
10/7/16 23:06,0.197
10/7/16 23:12,0.192
10/7/16 23:18,0.217
10/7/16 23:24,0.195
10/7/16 23:30,0.21
10/7/16 23:36,0.222
10/7/16 23:42,0.205
10/7/16 23:48,0.193
10/7/16 23:54,0.167
10/8/16 0:00,0.192
10/8/16 0:06,0.172
10/8/16 0:12,0.184
10/8/16 0:18,0.226
10/8/16 0:24,0.209
10/8/16 0:30,0.204
10/8/16 0:36,0.195
10/8/16 0:42,0.177
10/8/16 0:48,0.146
10/8/16 0:54,0.166
10/8/16 1:00,0.177
10/8/16 1:06,0.156
10/8/16 1:12,0.152
10/8/16 1:18,0.109
10/8/16 1:24,0.102
10/8/16 1:30,0.099
10/8/16 1:36,0.089
10/8/16 1:42,0.162
10/8/16 1:48,0.203
10/8/16 1:54,0.187
10/8/16 2:00,0.197
10/8/16 2:06,0.137
10/8/16 2:12,0.115
10/8/16 2:18,0.141
10/8/16 2:24,0.137
10/8/16 2:30,0.203
10/8/16 2:36,0.222
10/8/16 2:42,0.204
10/8/16 2:48,0.204
10/8/16 2:54,0.121
10/8/16 3:00,0.121
10/8/16 3:06,0.13
10/8/16 3:12,0.117
10/8/16 3:18,0.187
10/8/16 3:24,0.217
10/8/16 3:30,0.189
10/8/16 3:36,0.217
10/8/16 3:42,0.178
10/8/16 3:48,0.179
10/8/16 3:54,0.222
10/8/16 4:00,0.222
10/8/16 4:06,0.249
10/8/16 4:12,0.235
10/8/16 4:18,0.174
10/8/16 4:24,0.159
10/8/16 4:30,0.103
10/8/16 4:36,0.089
10/8/16 4:42,0.121
10/8/16 4:48,0.085
10/8/16 4:54,0.116
10/8/16 5:00,0.097
10/8/16 5:06,0.085
10/8/16 5:12,0.115
10/8/16 5:18,0.14
10/8/16 5:24,0.153
10/8/16 5:30,0.18
10/8/16 5:36,0.156
10/8/16 5:42,0.129
10/8/16 5:48,0.12
10/8/16 5:54,0.104
10/8/16 6:00,0.121
10/8/16 6:06,0.11
10/8/16 6:12,0.13
10/8/16 6:18,0.153
10/8/16 6:24,0.156
10/8/16 6:30,0.2
10/8/16 6:36,0.231
10/8/16 6:42,0.261
10/8/16 6:48,0.232
10/8/16 6:54,0.202
10/8/16 7:00,0.189
10/8/16 7:06,0.18
10/8/16 7:12,0.172
10/8/16 7:18,0.177
10/8/16 7:24,0.232
10/8/16 7:30,0.208
10/8/16 7:36,0.174
10/8/16 7:42,0.168
10/8/16 7:48,0.158
10/8/16 7:54,0.17
10/8/16 8:00,0.193
10/8/16 8:06,0.201
10/8/16 8:12,0.199
10/8/16 8:18,0.188
10/8/16 8:24,0.149
10/8/16 8:30,0.144
10/8/16 8:36,0.111
10/8/16 8:42,0.161
10/8/16 8:48,0.192
10/8/16 8:54,0.191
10/8/16 9:00,0.223
10/8/16 9:06,0.213
10/8/16 9:12,0.189
10/8/16 9:18,0.199
10/8/16 9:24,0.186
10/8/16 9:30,0.196
10/8/16 9:36,0.236
10/8/16 9:42,0.239
10/8/16 9:48,0.213
