Time,Difference
10/6/16 3:24,0.363
10/6/16 3:30,0.366
10/6/16 3:36,0.367
10/6/16 3:42,0.367
10/6/16 3:48,0.368
10/6/16 3:54,0.363
10/6/16 4:00,0.358
10/6/16 4:06,0.359
10/6/16 4:12,0.371
10/6/16 4:18,0.38
10/6/16 4:24,0.391
10/6/16 4:30,0.395
10/6/16 4:36,0.403
10/6/16 4:42,0.408
10/6/16 4:48,0.42
10/6/16 4:54,0.43
10/6/16 5:00,0.432
10/6/16 5:06,0.442
10/6/16 5:12,0.447
10/6/16 5:18,0.456
10/6/16 5:24,0.462
10/6/16 5:30,0.47
10/6/16 5:36,0.477
10/6/16 5:42,0.481
10/6/16 5:48,0.495
10/6/16 5:54,0.496
10/6/16 6:00,0.505
10/6/16 6:06,0.509
10/6/16 6:12,0.519
10/6/16 6:18,0.533
10/6/16 6:24,0.543
10/6/16 6:30,0.555
10/6/16 6:36,0.568
10/6/16 6:42,0.584
10/6/16 6:48,0.598
10/6/16 6:54,0.614
10/6/16 7:00,0.63
10/6/16 7:06,0.643
10/6/16 7:12,0.66
10/6/16 7:18,0.677
10/6/16 7:24,0.693
10/6/16 7:30,0.702
10/6/16 7:36,0.723
10/6/16 7:42,0.741
10/6/16 7:48,0.754
10/6/16 7:54,0.767
10/6/16 8:00,0.782
10/6/16 8:06,0.79
10/6/16 8:12,0.798
10/6/16 8:18,0.808
10/6/16 8:24,0.821
10/6/16 8:30,0.825
10/6/16 8:36,0.828
10/6/16 8:42,0.833
10/6/16 8:48,0.834
10/6/16 8:54,0.83
10/6/16 9:00,0.831
10/6/16 9:06,0.836
10/6/16 9:12,0.84
10/6/16 9:18,0.837
10/6/16 9:24,0.839
10/6/16 9:30,0.831
10/6/16 9:36,0.831
10/6/16 9:42,0.825
10/6/16 9:48,0.823
10/6/16 9:54,0.819
10/6/16 10:00,0.817
10/6/16 10:06,0.818
10/6/16 10:12,0.806
10/6/16 10:18,0.801
10/6/16 10:24,0.799
10/6/16 10:30,0.79
10/6/16 10:36,0.776
10/6/16 10:42,0.769
10/6/16 10:48,0.754
10/6/16 10:54,0.736
10/6/16 11:00,0.727
10/6/16 11:06,0.716
10/6/16 11:12,0.697
10/6/16 11:18,0.688
10/6/16 11:24,0.667
10/6/16 11:30,0.651
10/6/16 11:36,0.636
10/6/16 11:42,0.623
10/6/16 11:48,0.609
10/6/16 11:54,0.592
10/6/16 12:00,0.58
10/6/16 12:06,0.567
10/6/16 12:12,0.552
10/6/16 12:18,0.537
10/6/16 12:24,0.526
10/6/16 12:30,0.519
10/6/16 12:36,0.504
10/6/16 12:42,0.49
10/6/16 12:48,0.485
10/6/16 12:54,0.477
10/6/16 13:00,0.466
10/6/16 13:06,0.468
10/6/16 13:12,0.468
10/6/16 13:18,0.459
10/6/16 13:24,0.453
10/6/16 13:30,0.449
10/6/16 13:36,0.444
10/6/16 13:42,0.442
10/6/16 13:48,0.435
10/6/16 13:54,0.432
10/6/16 14:00,0.426
10/6/16 14:06,0.42
10/6/16 14:12,0.416
10/6/16 14:18,0.411
10/6/16 14:24,0.402
10/6/16 14:30,0.394
10/6/16 14:36,0.39
10/6/16 14:42,0.386
10/6/16 14:48,0.381
10/6/16 14:54,0.377
10/6/16 15:00,0.377
10/6/16 15:06,0.368
10/6/16 15:12,0.361
10/6/16 15:18,0.359
10/6/16 15:24,0.363
10/6/16 15:30,0.366
10/6/16 15:36,0.365
10/6/16 15:42,0.367
10/6/16 15:48,0.369
10/6/16 15:54,0.375
10/6/16 16:00,0.377
10/6/16 16:06,0.384
10/6/16 16:12,0.387
10/6/16 16:18,0.391
10/6/16 16:24,0.391
10/6/16 16:30,0.399
10/6/16 16:36,0.407
10/6/16 16:42,0.417
10/6/16 16:48,0.427
10/6/16 16:54,0.432
10/6/16 17:00,0.438
10/6/16 17:06,0.448
10/6/16 17:12,0.46
10/6/16 17:18,0.467
10/6/16 17:24,0.48
10/6/16 17:30,0.493
10/6/16 17:36,0.505
10/6/16 17:42,0.516
10/6/16 17:48,0.523
10/6/16 17:54,0.537
10/6/16 18:00,0.552
10/6/16 18:06,0.565
10/6/16 18:12,0.582
10/6/16 18:18,0.596
10/6/16 18:24,0.611
10/6/16 18:30,0.624
10/6/16 18:36,0.639
10/6/16 18:42,0.649
10/6/16 18:48,0.667
10/6/16 18:54,0.685
10/6/16 19:00,0.694
10/6/16 19:06,0.708
10/6/16 19:12,0.722
10/6/16 19:18,0.736
10/6/16 19:24,0.755
10/6/16 19:30,0.765
10/6/16 19:36,0.787
10/6/16 19:42,0.801
10/6/16 19:48,0.816
10/6/16 19:54,0.83
10/6/16 20:00,0.845
10/6/16 20:06,0.863
10/6/16 20:12,0.87
10/6/16 20:18,0.887
10/6/16 20:24,0.896
10/6/16 20:30,0.91
10/6/16 20:36,0.923
10/6/16 20:42,0.928
10/6/16 20:48,0.94
10/6/16 20:54,0.943
10/6/16 21:00,0.947
10/6/16 21:06,0.955
10/6/16 21:12,0.957
10/6/16 21:18,0.96
10/6/16 21:24,0.97
10/6/16 21:30,0.964
10/6/16 21:36,0.964
10/6/16 21:42,0.956
10/6/16 21:48,0.954
10/6/16 21:54,0.949
10/6/16 22:00,0.953
10/6/16 22:06,0.947
10/6/16 22:12,0.936
10/6/16 22:18,0.924
10/6/16 22:24,0.91
10/6/16 22:30,0.898
10/6/16 22:36,0.888
10/6/16 22:42,0.876
10/6/16 22:48,0.867
10/6/16 22:54,0.854
10/6/16 23:00,0.833
10/6/16 23:06,0.812
10/6/16 23:12,0.798
10/6/16 23:18,0.78
10/6/16 23:24,0.767
10/6/16 23:30,0.751
10/6/16 23:36,0.744
10/6/16 23:42,0.728
10/6/16 23:48,0.71
10/6/16 23:54,0.692
10/7/16 0:00,0.674
10/7/16 0:06,0.659
10/7/16 0:12,0.647
10/7/16 0:18,0.637
10/7/16 0:24,0.621
10/7/16 0:30,0.609
10/7/16 0:36,0.594
10/7/16 0:42,0.582
10/7/16 0:48,0.572
10/7/16 0:54,0.562
10/7/16 1:00,0.546
10/7/16 1:06,0.531
10/7/16 1:12,0.526
10/7/16 1:18,0.516
10/7/16 1:24,0.515
10/7/16 1:30,0.507
10/7/16 1:36,0.506
10/7/16 1:42,0.497
10/7/16 1:48,0.486
10/7/16 1:54,0.49
10/7/16 2:00,0.486
10/7/16 2:06,0.491
10/7/16 2:12,0.498
10/7/16 2:18,0.497
10/7/16 2:24,0.495
10/7/16 2:30,0.493
10/7/16 2:36,0.499
10/7/16 2:42,0.5
10/7/16 2:48,0.498
10/7/16 2:54,0.495
10/7/16 3:00,0.491
10/7/16 3:06,0.478
10/7/16 3:12,0.475
10/7/16 3:18,0.476
10/7/16 3:24,0.464
10/7/16 3:30,0.455
10/7/16 3:36,0.451
10/7/16 3:42,0.45
10/7/16 3:48,0.449
10/7/16 3:54,0.449
10/7/16 4:00,0.448
10/7/16 4:06,0.446
10/7/16 4:12,0.447
10/7/16 4:18,0.444
10/7/16 4:24,0.442
10/7/16 4:30,0.444
10/7/16 4:36,0.453
10/7/16 4:42,0.461
10/7/16 4:48,0.467
10/7/16 4:54,0.483
10/7/16 5:00,0.49
10/7/16 5:06,0.509
10/7/16 5:12,0.513
10/7/16 5:18,0.513
10/7/16 5:24,0.525
10/7/16 5:30,0.539
10/7/16 5:36,0.547
10/7/16 5:42,0.559
10/7/16 5:48,0.573
10/7/16 5:54,0.588
10/7/16 6:00,0.601
10/7/16 6:06,0.624
10/7/16 6:12,0.636
10/7/16 6:18,0.652
10/7/16 6:24,0.663
10/7/16 6:30,0.67
10/7/16 6:36,0.683
10/7/16 6:42,0.704
10/7/16 6:48,0.72
10/7/16 6:54,0.746
10/7/16 7:00,0.759
10/7/16 7:06,0.776
10/7/16 7:12,0.79
10/7/16 7:18,0.798
10/7/16 7:24,0.814
10/7/16 7:30,0.823
10/7/16 7:36,0.833
10/7/16 7:42,0.843
10/7/16 7:48,0.859
10/7/16 7:54,0.874
10/7/16 8:00,0.893
10/7/16 8:06,0.908
10/7/16 8:12,0.929
10/7/16 8:18,0.948
10/7/16 8:24,0.955
10/7/16 8:30,0.961
10/7/16 8:36,0.97
10/7/16 8:42,0.975
10/7/16 8:48,0.983
10/7/16 8:54,0.998
10/7/16 9:00,1.01
10/7/16 9:06,1.019
10/7/16 9:12,1.027
10/7/16 9:18,1.04
10/7/16 9:24,1.051
10/7/16 9:30,1.065
10/7/16 9:36,1.075
10/7/16 9:42,1.077
10/7/16 9:48,1.086
10/7/16 9:54,1.083
10/7/16 10:00,1.097
10/7/16 10:06,1.091
10/7/16 10:12,1.092
10/7/16 10:18,1.083
10/7/16 10:24,1.083
10/7/16 10:30,1.077
10/7/16 10:36,1.093
10/7/16 10:42,1.098
10/7/16 10:48,1.1
10/7/16 10:54,1.101
10/7/16 11:00,1.083
10/7/16 11:06,1.071
10/7/16 11:12,1.065
10/7/16 11:18,1.053
10/7/16 11:24,1.049
10/7/16 11:30,1.033
10/7/16 11:36,1.004
10/7/16 11:42,0.966
10/7/16 11:48,0.95
10/7/16 11:54,0.927
10/7/16 12:00,0.929
10/7/16 12:06,0.922
10/7/16 12:12,0.905
10/7/16 12:18,0.879
10/7/16 12:24,0.845
10/7/16 12:30,0.827
10/7/16 12:36,0.808
10/7/16 12:42,0.796
10/7/16 12:48,0.788
10/7/16 12:54,0.768
10/7/16 13:00,0.745
10/7/16 13:06,0.726
10/7/16 13:12,0.704
10/7/16 13:18,0.708
10/7/16 13:24,0.719
10/7/16 13:30,0.74
10/7/16 13:36,0.752
10/7/16 13:42,0.748
10/7/16 13:48,0.719
10/7/16 13:54,0.711
10/7/16 14:00,0.692
10/7/16 14:06,0.691
10/7/16 14:12,0.694
10/7/16 14:18,0.692
10/7/16 14:24,0.688
10/7/16 14:30,0.666
10/7/16 14:36,0.675
10/7/16 14:42,0.666
10/7/16 14:48,0.671
10/7/16 14:54,0.682
10/7/16 15:00,0.684
10/7/16 15:06,0.708
10/7/16 15:12,0.721
10/7/16 15:18,0.717
10/7/16 15:24,0.71
10/7/16 15:30,0.722
10/7/16 15:36,0.732
10/7/16 15:42,0.745
10/7/16 15:48,0.736
10/7/16 15:54,0.722
10/7/16 16:00,0.736
10/7/16 16:06,0.744
10/7/16 16:12,0.75
10/7/16 16:18,0.772
10/7/16 16:24,0.776
10/7/16 16:30,0.777
10/7/16 16:36,0.797
10/7/16 16:42,0.823
10/7/16 16:48,0.834
10/7/16 16:54,0.871
10/7/16 17:00,0.892
10/7/16 17:06,0.907
10/7/16 17:12,0.93
10/7/16 17:18,0.95
10/7/16 17:24,0.976
10/7/16 17:30,0.998
10/7/16 17:36,1.02
10/7/16 17:42,1.043
10/7/16 17:48,1.064
10/7/16 17:54,1.092
10/7/16 18:00,1.122
10/7/16 18:06,1.138
10/7/16 18:12,1.159
10/7/16 18:18,1.187
10/7/16 18:24,1.225
10/7/16 18:30,1.26
10/7/16 18:36,1.286
10/7/16 18:42,1.313
10/7/16 18:48,1.338
10/7/16 18:54,1.373
10/7/16 19:00,1.429
10/7/16 19:06,1.469
10/7/16 19:12,1.494
10/7/16 19:18,1.512
10/7/16 19:24,1.546
10/7/16 19:30,1.594
10/7/16 19:36,1.625
10/7/16 19:42,1.656
10/7/16 19:48,1.674
10/7/16 19:54,1.704
10/7/16 20:00,1.73
10/7/16 20:06,1.76
10/7/16 20:12,1.772
10/7/16 20:18,1.79
10/7/16 20:24,1.832
10/7/16 20:30,1.9
10/7/16 20:36,1.934
10/7/16 20:42,1.958
10/7/16 20:48,1.933
10/7/16 20:54,1.93
10/7/16 21:00,1.965
10/7/16 21:06,2.011
10/7/16 21:12,2.016
10/7/16 21:18,2.027
10/7/16 21:24,2.023
10/7/16 21:30,2.056
10/7/16 21:36,2.08
10/7/16 21:42,2.075
10/7/16 21:48,2.089
10/7/16 21:54,2.106
10/7/16 22:00,2.12
10/7/16 22:06,2.107
10/7/16 22:12,2.075
10/7/16 22:18,2.101
10/7/16 22:24,2.099
10/7/16 22:30,2.11
10/7/16 22:36,2.105
10/7/16 22:42,2.107
10/7/16 22:48,2.104
10/7/16 22:54,2.094
10/7/16 23:00,2.07
10/7/16 23:06,2.104
10/7/16 23:12,2.062
10/7/16 23:18,2.031
10/7/16 23:24,2.001
10/7/16 23:30,1.978
10/7/16 23:36,1.957
10/7/16 23:42,1.934
10/7/16 23:48,1.897
10/7/16 23:54,1.87
10/8/16 0:00,1.843
10/8/16 0:06,1.803
10/8/16 0:12,1.762
10/8/16 0:18,1.71
10/8/16 0:24,1.666
10/8/16 0:30,1.632
10/8/16 0:36,1.589
10/8/16 0:42,1.574
10/8/16 0:48,1.542
10/8/16 0:54,1.492
10/8/16 1:00,1.446
10/8/16 1:06,1.403
10/8/16 1:12,1.351
10/8/16 1:18,1.294
10/8/16 1:24,1.247
10/8/16 1:30,1.213
10/8/16 1:36,1.169
10/8/16 1:42,1.126
10/8/16 1:48,1.07
10/8/16 1:54,1.025
10/8/16 2:00,0.968
10/8/16 2:06,0.912
10/8/16 2:12,0.869
10/8/16 2:18,0.826
10/8/16 2:24,0.764
10/8/16 2:30,0.716
10/8/16 2:36,0.66
10/8/16 2:42,0.619
10/8/16 2:48,0.563
10/8/16 2:54,0.521
10/8/16 3:00,0.481
10/8/16 3:06,0.446
10/8/16 3:12,0.411
10/8/16 3:18,0.364
10/8/16 3:24,0.323
10/8/16 3:30,0.284
10/8/16 3:36,0.241
10/8/16 3:42,0.211
10/8/16 3:48,0.179
10/8/16 3:54,0.144
10/8/16 4:00,0.108
10/8/16 4:06,0.082
10/8/16 4:12,0.057
10/8/16 4:18,0.033
10/8/16 4:24,0.018
10/8/16 4:30,0.008
10/8/16 4:36,-0.02
10/8/16 4:42,-0.04
10/8/16 4:48,-0.057
10/8/16 4:54,-0.074
10/8/16 5:00,-0.088
10/8/16 5:06,-0.093
10/8/16 5:12,-0.093
10/8/16 5:18,-0.094
10/8/16 5:24,-0.09
10/8/16 5:30,-0.09
10/8/16 5:36,-0.088
10/8/16 5:42,-0.091
10/8/16 5:48,-0.086
10/8/16 5:54,-0.081
10/8/16 6:00,-0.075
10/8/16 6:06,-0.07
10/8/16 6:12,-0.069
10/8/16 6:18,-0.063
10/8/16 6:24,-0.062
10/8/16 6:30,-0.06
10/8/16 6:36,-0.05
10/8/16 6:42,-0.041
10/8/16 6:48,-0.038
10/8/16 6:54,-0.032
10/8/16 7:00,-0.024
10/8/16 7:06,-0.006
10/8/16 7:12,0.006
10/8/16 7:18,0.011
10/8/16 7:24,0.027
10/8/16 7:30,0.027
10/8/16 7:36,0.033
10/8/16 7:42,0.035
10/8/16 7:48,0.047
10/8/16 7:54,0.057
10/8/16 8:00,0.064
10/8/16 8:06,0.083
10/8/16 8:12,0.104
10/8/16 8:18,0.128
10/8/16 8:24,0.155
10/8/16 8:30,0.17
10/8/16 8:36,0.181
10/8/16 8:42,0.195
10/8/16 8:48,0.209
10/8/16 8:54,0.219
10/8/16 9:00,0.243
10/8/16 9:06,0.257
10/8/16 9:12,0.263
10/8/16 9:18,0.263
10/8/16 9:24,0.261
10/8/16 9:30,0.258
10/8/16 9:36,0.254
